id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
653122603011888299,"Water View-Sauna, Pool, Hot tub, Gym -Free parking",465111154,Ria,,Downtown,49.27986,-123.10778,Entire home/apt,436,2,97,2024-04-28,4.32,1,82,43,24-158731
653211094240771816,Gorgeous & bright high-rise condo with a pool!,364065996,Catalina,,Downtown,49.28499,-123.11303,Entire home/apt,235,30,5,2023-11-23,0.25,1,274,3,
653231046834017130,"Modern 2 bedroom w/ city, ocean & mountain views.",9020977,Vad,,Downtown,49.2814341,-123.1251497,Entire home/apt,421,1,59,2024-04-21,2.74,1,50,29,24-158786
653493908624521531,Beautiful 1 bedroom overlooking false creek DTvan,125408114,Brooke,,Downtown,49.27784,-123.1097,Entire home/apt,123,30,4,2024-03-26,0.19,6,333,1,
653538882741958935,1BR Upper Level in Summery W. End!,238308886,Terry,,West End,49.29016,-123.13471,Entire home/apt,160,90,6,2024-01-02,0.31,36,229,2,
654539643579263356,"Stunning 2bdrm Views, Patio, Pool/Gym 2 Park",465459009,Joy,,Downtown,49.2796404,-123.1088566,Entire home/apt,200,1,0,,,1,26,0,24-158690
654636931657227305,Stanley Park Sweet home ❤,412507256,Jen,,West End,49.29225434876708,-123.13406062712852,Entire home/apt,225,4,27,2024-04-11,2.22,1,356,27,Exempt
654668434867588387,Master Bedroom with private bathroom in Downtown,450969772,Kate,,Downtown,49.2738747,-123.1250692,Private room,90,30,0,,,8,127,0,
654937319289943782,Very Vancouver Visits and Stays,128580342,Victoria,,Kitsilano,49.270564249768604,-123.14704908116254,Entire home/apt,363,2,21,2024-04-07,0.99,1,314,10,24-158784
655221077479838495,Refreshing & Stylish 3-BR Condo with Perfect Views,227662329,Jordan,,Downtown,49.27856,-123.10695,Entire home/apt,121,1,68,2023-11-21,3.08,123,275,18,30 Day Minimum
655605069975676629,Centrally Located Stylish Main Cambie House,105978579,Simon,,Riley Park,49.2480606,-123.105653,Entire home/apt,262,2,98,2024-04-28,4.34,1,111,56,23-158313
655761508543886400,Stunning MCM Kitsilano Penthouse with Private Hot Tub!,392249722,Cris,,Kitsilano,49.26176,-123.14672,Entire home/apt,342,1,127,2024-04-14,5.66,1,105,62,22-226172
655907349747714692,"Haven | Sauna, Pool, Hot Tub & Free Parking",465771089,John,,Downtown,49.278414014546776,-123.10840780049021,Entire home/apt,318,1,64,2024-04-28,2.92,4,12,35,23-284359
655908711722570780,Enchanted | Jacuzzi and Game Room,465771089,John,,Kerrisdale,49.224149076912305,-123.16133852818986,Entire home/apt,674,30,20,2023-10-08,0.93,4,281,11,23-158334
656052900229080988,The original meaning of Air BnB,85458683,Kate,,Victoria-Fraserview,49.23228957745432,-123.06554759506291,Private room,48,30,0,,,1,291,0,
656093243302306911,Clean Quiet Cozy 2 bdrm- short walk to 2 Stations,465814955,Philip,,Renfrew-Collingwood,49.25492934018106,-123.05510358589069,Entire home/apt,198,2,71,2024-04-14,3.29,1,57,43,24-158765
656099630959623902,Great View! Studio in Downtown with A/C & Parking,263078746,Tatiana,,Downtown,49.27901,-123.12712,Entire home/apt,125,30,5,2023-12-29,0.28,2,149,3,
656453242371516416,Private Bedroom w/Private Bathroom in Happy Home!,465893163,Nadika,,Killarney,49.22815,-123.03142,Private room,153,2,6,2022-08-14,0.27,2,364,0,24-158810
656470340717898517,"Luxury - Large Private room w/
Private bathroom!",465893163,Nadika,,Killarney,49.22784,-123.03209,Private room,153,2,7,2022-08-21,0.32,2,364,0,24-158810
656636817425130671,Luxury Cedar Cottage Craftsman Home with Hot Tub,20777865,Steven,,Kensington-Cedar Cottage,49.25377,-123.07913,Entire home/apt,500,2,35,2024-04-14,1.65,3,96,24,24-158792
657091632552751649,City View 1BD W/PARKING!!!,466019753,Adrian,,Downtown,49.28076,-123.12433,Entire home/apt,173,1,89,2023-11-26,4.02,1,116,39,24-157444
657495757557229316,2 Bedroom Commercial Dr Character Home,50203737,Garrett,,Grandview-Woodland,49.27146,-123.07212,Entire home/apt,130,3,63,2024-04-15,2.86,1,17,32,24-158694
658165734146739635,Bright unit steps from Skytrain and Sports Arenas,617610,Benjamin,,Downtown,49.27842,-123.10661,Entire home/apt,296,3,70,2024-04-28,3.22,1,46,40,24-158788
658191813842846639,Beautiful Private Garden Suite BL#24-158789,466282278,Hossein,,Mount Pleasant,49.25852,-123.0783,Entire home/apt,127,3,34,2024-04-24,1.52,1,308,18,24-158781
658248524895180628,Downtown - 4 bedrooms w/ 2 parking,466292912,Zhenghao,,Downtown,49.28058,-123.10811,Entire home/apt,585,1,115,2024-04-08,5.44,1,182,65,24-158797
658643669273953049,"Central! Near Skytrain, Bus, Fast WI-FI & Parking",16334392,Jenny,,Renfrew-Collingwood,49.25501047657751,-123.04057089429774,Entire home/apt,169,2,29,2024-04-14,1.36,1,81,25,24-158708
658774301790229010,Cozy and Calm: Modern Studio with Private Entrance,1688319,James,,Grandview-Woodland,49.27081671067042,-123.06302283038819,Entire home/apt,71,1,97,2024-04-06,4.35,1,133,45,# 24-158735
658783231069280411,Trendy & Cozy 1 Brm Garden Suite off Commercial Dr,10900648,Grace,,Grandview-Woodland,49.27239,-123.06225,Entire home/apt,110,30,10,2024-04-15,0.47,1,146,5,
659032097141626427,cheerful 1-bedroom home in Vancouver West,466488995,David,,Kitsilano,49.25941,-123.18582,Entire home/apt,100,30,7,2023-08-02,0.33,1,58,3,
659317883443137117,Spacious 1BR&Office+Views+FreeParking+Amenities,273308094,Vaki,,Downtown,49.27859,-123.10759,Entire home/apt,214,5,53,2024-04-27,2.46,1,145,27,24-158575
659416490668211250,Bell Beach Cottage,132110344,Pam,,West Point Grey,49.26953,-123.18824,Entire home/apt,249,3,15,2023-10-14,0.75,1,311,9,22-157648
660211082157977368,Best View/Location in Vancouver,28891782,Chelsea,,Downtown,49.27252,-123.12551,Entire home/apt,,1,0,,,1,0,0,Exempt
660437774422385333,Beautiful house w/ 14 foot pool in private oasis,14062977,Alex,,Riley Park,49.25185,-123.10704,Entire home/apt,,1,6,2023-09-03,0.67,1,0,6,23-158235
660499994123684784,Parkside Designer House,16214816,Shirin,,Kensington-Cedar Cottage,49.25288,-123.05982,Entire home/apt,265,3,40,2024-03-24,1.79,1,63,22,24-158793
660744993743958889,Funky 1 bedroom in downtown Van (AC & Parking),79910358,Elise,,Downtown,49.27776,-123.12797,Entire home/apt,240,2,96,2024-04-28,4.35,1,44,57,24-159385
660819375476393476,Pet Friendly Bright 1Bd + Den in Downtown Van,445276644,Vick,,Downtown,49.27588659794945,-123.12783463355431,Entire home/apt,185,3,44,2024-04-21,2.09,3,109,35,24-158762
660831372377952406,Cozy Beachside Oasis with Rooftop Ocean Views,9449728,Sara,,West End,49.28929,-123.14179,Private room,259,5,28,2023-09-25,1.27,2,89,14,23-158334
661133393773131545,Metro Retro Near Commercial Drive,6050758,Tyson & Chrystal,,Grandview-Woodland,49.26875,-123.06423,Entire home/apt,94,90,11,2024-01-19,0.52,5,120,3,22-734982
661567858741413291,"KOOL KITS! Family-run & Near UBC, Downtown, Nature",14770057,Demitri,,Kitsilano,49.2592691,-123.1662046,Entire home/apt,394,2,53,2024-04-30,2.45,1,252,29,24-158688
661635696100298648,Designer Loft with Views + Parking,12164692,Erin,,Mount Pleasant,49.2666815,-123.0968827,Entire home/apt,177,2,71,2024-04-25,3.22,1,100,41,24-158712
661711794147012289,"Urban Retreat w/ City View and Parking, 6min to DT",206559087,Xiuyu,,Downtown Eastside,49.28204030278471,-123.08189853027348,Entire home/apt,140,2,92,2024-04-21,4.38,1,81,43,24-158719
661858108875025108,Large 1 bdrm  suite Vancouver Westside,466090874,Sharene,,Kerrisdale,49.23042,-123.16218,Entire home/apt,92,30,5,2022-11-15,0.27,1,260,0,22 290458
662986229095321557,Boho Vibes w/Outdoor Patio & Free Parking,331185910,Richard,,Downtown,49.27596299003546,-123.12780558011985,Entire home/apt,,2,62,2024-04-09,3.66,1,283,46,24-159380
663107966376367574,Cozy 1 Bedroom Condo - Downtown Vancouver!,77612015,Mick,,Downtown,49.27825,-123.10897,Entire home/apt,221,2,50,2024-03-18,2.29,1,201,28,24-158291
663293178411678954,🌇Modern New Apt 🌉Marpole✈️ Parking🚘 AC❄ Parks🏞,459489866,Sai K,,Marpole,49.20351,-123.13076,Entire home/apt,,30,2,2022-11-11,0.10,2,55,0,
663702077821576696,Lovely Yaletown Condo with Pool & Amenities,71589389,Natasha,,Downtown,49.274987960447525,-123.11507921665907,Entire home/apt,,30,0,,,2,0,0,
663711301400410804,City Views in Yaletown - Central 1 BR w/ Patio,227662329,Jordan,,Downtown,49.27486,-123.12695,Entire home/apt,64,2,37,2023-12-03,1.73,123,133,9,30 Day Minimum
663745398442991739,Main St. Living - Functional & Aesthetic Condo,227662329,Jordan,,Mount Pleasant,49.25914,-123.10255,Entire home/apt,106,30,6,2024-03-31,0.30,123,293,5,
663949824570722934,NEW Modern 1 Bedroom Suite - Downtown Vancouver,57747079,Adam,,Downtown,49.2867,-123.12244,Entire home/apt,499,3,14,2023-09-24,0.68,1,159,11,24-158812
664028233878024438,Cozy 3 BR home in trendy Kitsilano near the beach,467711609,Jennifer,,Kitsilano,49.26754,-123.1669,Entire home/apt,443,2,48,2024-04-17,2.91,1,212,34,22-250688
664057674042683011,Vancouver DT - Ocean View Apartment - 1 Bed + Den,467716408,Zhou,,Mount Pleasant,49.26857,-123.10933,Entire home/apt,129,30,8,2024-04-01,0.56,1,156,6,
664084044932877091,OCEAN VIEWS- 2 Beds + Office-Gym-Parking.,5335111,Eric,,Downtown,49.27616,-123.12804,Entire home/apt,213,31,1,2024-01-07,0.26,13,211,1,
664525343254634619,Trendy Industrial Loft in Historic Gastown,88018412,Melissa,,Downtown Eastside,49.28240581200244,-123.1033614184367,Entire home/apt,180,7,101,2024-04-14,4.65,1,123,62,23-158311
664886197465372113,Elegant West End Beauty,274378198,Ian,,West End,49.28924,-123.13799,Entire home/apt,125,30,4,2024-03-21,0.21,1,308,2,
665118768403590195,Lovely 1-bedroom w/parking at Coal Harbour,467990108,Macy,,Downtown,49.2866,-123.12427,Entire home/apt,294,2,59,2024-04-14,2.66,1,49,35,24-159453
665368222586979783,La Bonne Nuit - modern dt loft w/free wifi/parking,254557498,Ashleen,,Downtown,49.27849,-123.12056,Entire home/apt,301,3,67,2024-04-21,3.08,1,278,37,24-158545
665451839228144199,Spacious 5BR House/Up to 10guests/ Pets Allowed,216120931,May,,Victoria-Fraserview,49.2316,-123.07642,Entire home/apt,323,2,73,2024-04-26,3.50,1,115,43,24-157402
665521072887841843,Spacious newly renovated 2 bedrooms,468097460,Donna,,Killarney,49.2307895,-123.0248087,Entire home/apt,134,2,185,2024-04-28,8.42,1,85,104,24-158760
665543056269749477,Luxury 2-bedroom condo beach side Yaletown,173138065,Kash,,Downtown,49.27626,-123.13325,Entire home/apt,299,5,70,2024-04-22,3.38,2,121,45,24-158756
665845290404450964,2 bedroom suite in a beautiful neighbourhood,54641016,Jen,,Riley Park,49.25119,-123.10349,Entire home/apt,,2,23,2024-04-11,1.16,1,0,13,23-158352
665953453480993325,Cozy Vancouver Home,459290919,Tony,,Shaughnessy,49.24222,-123.13181,Private room,135,30,12,2023-09-01,0.57,1,321,3,22-253381
665959042446919821,Home near Downtown Vancouver East@ Joyce Skytrain,468214114,JeZ,,Renfrew-Collingwood,49.23927,-123.0357,Entire home/apt,553,2,37,2024-04-24,1.70,2,193,21,24-158654
665998924754378117,634 ft2 1BR + office - Park for free & explore DT!,238308886,Terry,,West End,49.29027,-123.1346,Entire home/apt,155,90,5,2024-01-05,0.36,36,236,4,
666034408953576075,Modern West Side 3 Bedroom 1/2 Duplex,40724263,Robyn,,Arbutus Ridge,49.24789087322988,-123.15800520740967,Entire home/apt,1000,2,5,2023-08-07,0.23,2,10,1,24-158463
666246242536685485,Wonderful 1BR w/Parking Downtown,468278938,Aaron,,Downtown,49.2788,-123.12353,Entire home/apt,230,1,109,2023-11-26,4.98,1,117,53,24-158750
666295873368579927,Perfectly Located Luxury Yaletown condo -sleeps 3,468284335,Atif,,Downtown,49.274447741010555,-123.12809994973755,Entire home/apt,248,1,52,2024-04-23,3.82,1,155,51,24-159400
666577632708620176,Cozy & Beautiful 3 Beds home,464168548,Carmen,,Sunset,49.22625,-123.08636,Entire home/apt,,1,22,2022-12-30,1.01,1,0,0,22-242639
666884609678676416,Private room @ Sheraton Wall Centre,194879095,Arby,,Downtown,49.27975919291697,-123.12654666602612,Private room,165,2,86,2024-04-28,3.93,1,44,47,Exempt
667058683746139086,Downtown Spacious condo with large balcony ¹⁵,349804247,Εlvis,,Downtown,49.28010521118674,-123.10851082205772,Entire home/apt,150,30,2,2024-04-05,0.33,36,42,2,
667536603010219161,2-Bedroom Private Floor,207456263,Neill,,Arbutus Ridge,49.24644,-123.16283,Entire home/apt,237,2,27,2024-04-23,1.33,3,68,17,24-158873
668872728473213888,"Furnished 1 bedroom + loft , 1.5 bathroom laneway!",438262284,Brendan,,Dunbar Southlands,49.25694,-123.1917,Entire home/apt,125,30,6,2023-10-13,0.29,1,218,3,
669058573778623902,Cozy 1BR Suite w/ High-Speed Wi-Fi & Free Parking,34089007,David,,Victoria-Fraserview,49.2293099,-123.0740776,Entire home/apt,128,3,55,2024-03-31,2.68,1,113,35,24-158827
669148140097641038,Cozy Home Away From Home!,31983910,Hilary,,Grandview-Woodland,49.27601,-123.06196,Entire home/apt,114,30,9,2024-05-01,0.43,1,88,6,
669195019817665587,Spacious Stylish Home| Perfect for your Gatherings,462808333,Duy H,,Kensington-Cedar Cottage,49.25669494986997,-123.0570650473237,Entire home/apt,843,2,20,2024-04-07,0.93,1,317,11,23-158699
669458457274323563,Luxury two bedroom Home in the Heart of Vancouver,98232613,Lawrence,,South Cambie,49.2503908,-123.1165117,Entire home/apt,,2,5,2022-11-26,0.23,1,0,0,22-255821
669459613224164906,Stunning and peaceful 1BR/1.5BA in Mount Pleasant,57477737,Alison,,Mount Pleasant,49.265498,-123.0921506,Entire home/apt,329,2,15,2023-09-24,0.69,1,25,8,24-158839
669486994905829277,Private room and bathroom in a 2 bed condo,457960932,Karim,,South Cambie,49.2557,-123.11641,Private room,150,30,0,,,1,179,0,
669624576599791909,"Modern, Bright, Airy SkyHigh Condo in City's Core",30619907,Carmen,,Downtown,49.28210117916591,-123.12442108337942,Entire home/apt,144,30,5,2023-11-20,0.26,1,321,2,
669663731497489526,1BR + Den w/office in the heart of festive DT Van!,238308886,Terry,,West End,49.29188,-123.13269,Entire home/apt,155,90,9,2024-03-01,0.55,36,269,6,
669830509170433724,Cheerful bedroom in beautiful neighbourhood,69910679,Jing,,Dunbar Southlands,49.25084261001355,-123.17700762074152,Private room,118,30,3,2023-12-17,0.20,1,183,2,
670265633425379347,2BR near Vancouver/Burnaby @JoyceSkytrain,468214114,JeZ,,Renfrew-Collingwood,49.23807305130774,-123.03792584162701,Entire home/apt,170,30,1,2023-08-26,0.12,2,164,1,
670418115780127410,307 sqft room (1 bed 1 bath + tub) in Vancouver #2,469341957,Grace,,Marpole,49.2182461,-123.131233,Private room,87,1,11,2024-04-07,1.35,5,3,11,24-159555
670485123661095928,Modern Cozy Suite in Vancouver,64984930,Robert,,Killarney,49.22115,-123.0355,Entire home/apt,136,2,22,2023-08-26,1.09,1,191,18,24-158899
670531734518438940,Skyline 2 BR Condo Surreal Mountain & Water View,469368874,Harinder,,Downtown,49.27795,-123.10663,Entire home/apt,643,2,48,2024-04-28,2.22,1,275,31,24-158749
670955773943645551,Stunning 2 Bedroom Home Minutes to the Beach!,469474050,Jeevan,,Kitsilano,49.26092,-123.16785,Entire home/apt,390,2,96,2024-04-21,4.42,1,104,56,24-158677
671011963140116853,Private Cozy Condo Near Joyce Skytrain,202422079,Jiang,,Renfrew-Collingwood,49.234404,-123.0246107,Entire home/apt,,2,6,2022-08-28,0.27,1,0,0,Exempt
671020786592088766,The Artist’s View,66623915,Susan,,Downtown Eastside,49.281249,-123.0833468,Entire home/apt,198,3,40,2024-05-01,2.12,1,137,19,24-159113
671232072315987566,Loft in Vancouver,235720374,Luis,,Downtown Eastside,49.28333,-123.10374,Entire home/apt,256,1,46,2024-04-27,2.22,1,113,27,23-158364
671262117671780851,Modern & Stylish - 2bed/1bath - Gym&Parking,245587848,Ky,,Mount Pleasant,49.27004519048595,-123.11082799056997,Entire home/apt,,4,69,2024-04-27,3.20,1,336,39,23-157990
671784023252600509,"Modern 3BDR in DT| Pool, Parking, Best Location",3960033,Mona,,Downtown,49.2789066,-123.1079972,Entire home/apt,530,2,121,2024-04-28,5.84,1,317,69,24-158825
671803112132825168,Contemporary loft in DT Vancouver with Parking.,469689658,Mary,,Downtown,49.28038,-123.1224,Entire home/apt,261,1,132,2024-04-29,6.15,1,148,71,23-158293
671823250443454145,Cherry Blossoms&Stanley Park-1 BR/1 BTH in W. End,238308886,Terry,,West End,49.29177,-123.13464,Entire home/apt,160,90,2,2023-08-22,0.12,36,265,1,
671940111575561043,"Bright, Stylish, Centrally Located  1 + bed Condo!",453672065,Carly,,Downtown Eastside,49.27765,-123.09842,Entire home/apt,177,2,110,2024-04-17,5.23,1,74,62,24-158707
671947130203193823,Lovely 1 Bedroom Condo with Pool and Hot Tub,469719938,Hesham,,Downtown,49.27822,-123.10884,Entire home/apt,173,2,123,2024-04-25,5.73,1,156,77,24-158796
672426851561878094,Vancouver Private Suite by Transit &Wifi & Parking,365518836,Nhu,,Renfrew-Collingwood,49.24563,-123.0335,Entire home/apt,138,2,79,2024-04-28,3.69,2,10,48,24-158840
672483331845764646,City Center Vancouver condo studio and balcony,31304279,Monica,,Downtown,49.28331679999999,-123.1165231,Entire home/apt,220,30,0,,,2,364,0,
